factor_1,factor_2,factor_3,factor_4,factor_5,label
0.28,0.33640000000000003,0.135,0.118,0.068,I need an easier quesiton
0.2686666666666666,0.316,0.1615,0.14700000000000002,0.06733333333333333,I need an easier quesiton
0.29333333333333333,0.3288,0.135,0.148,0.060000000000000005,I need an easier quesiton
0.276,0.2896,0.1385,0.125,0.06333333333333332,I need an easier quesiton
0.2833333333333333,0.33399999999999996,0.14400000000000002,0.13999999999999999,0.06133333333333334,I need an easier quesiton
0.24733333333333332,0.3348,0.13399999999999998,0.122,0.06066666666666667,I need an easier quesiton
0.29533333333333334,0.3436,0.1395,0.119,0.07666666666666666,I need an easier quesiton
0.2813333333333333,0.3528,0.119,0.123,0.074,I need an easier quesiton
0.294,0.33159999999999995,0.134,0.118,0.064,I need an easier quesiton
0.2966666666666667,0.3616,0.1325,0.12,0.06133333333333334,I need an easier quesiton
0.2813333333333334,0.35359999999999997,0.149,0.149,0.06733333333333333,I need an easier quesiton
0.24933333333333335,0.332,0.26349999999999996,0.13,0.043333333333333335,I need an easier quesiton
0.304,0.36400000000000005,0.21900000000000003,0.178,0.051333333333333335,I need an easier quesiton
0.24933333333333332,0.3628,0.20099999999999998,0.139,0.07,I need an easier quesiton
0.30066666666666664,0.3476000000000001,0.17200000000000001,0.151,0.06266666666666666,I need an easier quesiton
0.2813333333333333,0.3648,0.1515,0.13999999999999999,0.06533333333333333,I need an easier quesiton
0.3,0.3628,0.15650000000000003,0.131,0.06533333333333333,I need an easier quesiton
0.27399999999999997,0.3508,0.157,0.146,0.06333333333333334,I need an easier quesiton
0.27999999999999997,0.34279999999999994,0.1505,0.129,0.060000000000000005,I need an easier quesiton
0.306,0.3564,0.1505,0.118,0.07333333333333333,I need an easier quesiton
0.2853333333333333,0.3227999999999999,0.154,0.11299999999999999,0.06933333333333333,I need an easier quesiton
0.23066666666666666,0.33039999999999997,0.15200000000000002,0.133,0.07133333333333333,I need an easier quesiton
0.20333333333333334,0.3356,0.1505,0.118,0.07533333333333332,I need an easier quesiton
0.21466666666666667,0.324,0.22800000000000004,0.137,0.054000000000000006,I need an easier quesiton
0.22,0.3368,0.2385,0.129,0.05466666666666667,I need an easier quesiton
0.24466666666666667,0.37839999999999996,0.1975,0.135,0.048666666666666664,I need an easier quesiton
0.22133333333333333,0.38,0.1855,0.127,0.05999999999999999,I need an easier quesiton
0.19600000000000004,0.35839999999999994,0.157,0.149,0.08066666666666666,I need an easier quesiton
0.19533333333333333,0.3204,0.153,0.125,0.06866666666666667,I need an easier quesiton
0.21800000000000003,0.3372,0.1605,0.127,0.06666666666666667,I need an easier quesiton
0.22733333333333333,0.3196,0.138,0.141,0.068,I need an easier quesiton
0.2793333333333333,0.3404,0.15999999999999998,0.12,0.06666666666666667,I need an easier quesiton
0.24333333333333332,0.3308,0.135,0.139,0.07200000000000001,I need an easier quesiton
0.19133333333333333,0.3332,0.153,0.157,0.06866666666666667,I need an easier quesiton
0.226,0.3328,0.148,0.178,0.062000000000000006,I need an easier quesiton
0.23399999999999999,0.326,0.14950000000000002,0.148,0.059333333333333335,I need an easier quesiton
0.26066666666666666,0.3164,0.1425,0.153,0.06333333333333332,I need an easier quesiton
0.17933333333333332,0.3568,0.1675,0.143,0.07666666666666666,I need an easier quesiton
0.1993333333333333,0.3392,0.2475,0.14,0.034666666666666665,I need an easier quesiton
0.20866666666666667,0.32280000000000003,0.2385,0.143,0.042666666666666665,I need an easier quesiton
0.23133333333333334,0.342,0.18649999999999997,0.131,0.04933333333333333,I need an easier quesiton
0.18133333333333332,0.35,0.199,0.13799999999999998,0.056666666666666664,I need an easier quesiton
0.18866666666666668,0.3292,0.177,0.135,0.06666666666666667,I need an easier quesiton
0.194,0.3328,0.19049999999999997,0.15,0.06466666666666666,I need an easier quesiton
0.182,0.3256,0.1785,0.11599999999999999,0.051333333333333335,I need an easier quesiton
0.2486666666666667,0.33799999999999997,0.1595,0.131,0.052000000000000005,I need an easier quesiton
0.26999999999999996,0.332,0.173,0.11699999999999999,0.07133333333333333,I need an easier quesiton
0.23533333333333334,0.3272,0.18,0.118,0.06066666666666667,I need an easier quesiton
0.21000000000000002,0.32199999999999995,0.1715,0.143,0.06266666666666666,I need an easier quesiton
0.21333333333333335,0.3404,0.1655,0.11499999999999999,0.06066666666666667,I need an easier quesiton
0.20733333333333331,0.34800000000000003,0.1815,0.122,0.064,I need an easier quesiton
0.17933333333333332,0.3423999999999999,0.1735,0.126,0.06333333333333332,I need an easier quesiton
0.20533333333333334,0.3624,0.158,0.129,0.056666666666666664,I need an easier quesiton
0.21066666666666664,0.3032,0.20600000000000002,0.16699999999999998,0.03666666666666667,I need an easier quesiton
0.23333333333333334,0.3188,0.254,0.15,0.035333333333333335,I need an easier quesiton
0.22133333333333333,0.3736,0.20800000000000002,0.16699999999999998,0.03266666666666666,I need an easier quesiton
0.21533333333333332,0.3372,0.211,0.146,0.03933333333333333,I need an easier quesiton
0.23733333333333334,0.3432,0.202,0.154,0.04066666666666666,I need an easier quesiton
0.24466666666666667,0.3556,0.20049999999999998,0.154,0.04066666666666666,I need an easier quesiton
0.22266666666666665,0.33720000000000006,0.20299999999999999,0.129,0.04066666666666666,I need an easier quesiton
0.23933333333333334,0.3732000000000001,0.1945,0.16099999999999998,0.034,I need an easier quesiton
0.23466666666666663,0.38439999999999996,0.17750000000000002,0.145,0.05,I need an easier quesiton
0.24466666666666667,0.3764,0.1735,0.16999999999999998,0.056666666666666664,I need an easier quesiton
0.20666666666666667,0.3508,0.1855,0.175,0.034666666666666665,I need an easier quesiton
0.22533333333333333,0.36519999999999997,0.1835,0.13999999999999999,0.058666666666666666,I need an easier quesiton
0.23,0.3344,0.1875,0.16899999999999998,0.06866666666666667,I need an easier quesiton
0.24600000000000002,0.35119999999999996,0.1935,0.135,0.048666666666666664,I need an easier quesiton
0.23600000000000002,0.34480000000000005,0.177,0.158,0.054000000000000006,I need an easier quesiton
0.23866666666666667,0.35359999999999997,0.19849999999999998,0.168,0.044000000000000004,I need an easier quesiton
0.21066666666666667,0.34240000000000004,0.18650000000000003,0.154,0.03933333333333333,I need an easier quesiton
0.232,0.3636000000000001,0.197,0.144,0.04733333333333333,I need an easier quesiton
0.218,0.35240000000000005,0.17099999999999999,0.124,0.054000000000000006,I need an easier quesiton
0.22066666666666668,0.3088,0.18000000000000002,0.158,0.068,I need an easier quesiton
0.206,0.3292,0.16399999999999998,0.14100000000000001,0.07066666666666667,I need an easier quesiton
0.24400000000000002,0.3236,0.16,0.127,0.06733333333333333,I need an easier quesiton
0.23933333333333331,0.30640000000000006,0.15150000000000002,0.138,0.06666666666666667,I need an easier quesiton
0.2506666666666667,0.33,0.1405,0.148,0.05600000000000001,I need an easier quesiton
0.2506666666666667,0.30760000000000004,0.151,0.128,0.059333333333333335,I need an easier quesiton
0.24933333333333332,0.32,0.13699999999999998,0.124,0.054000000000000006,I need an easier quesiton
0.214,0.35279999999999995,0.188,0.133,0.046000000000000006,I need an easier quesiton
0.25,0.35839999999999994,0.179,0.137,0.04733333333333333,I need an easier quesiton
0.25133333333333335,0.368,0.156,0.131,0.036000000000000004,I need an easier quesiton
0.23266666666666666,0.36119999999999997,0.15750000000000003,0.141,0.046,I need an easier quesiton
0.21533333333333332,0.35,0.16999999999999998,0.11499999999999999,0.05466666666666666,I need an easier quesiton
0.22066666666666668,0.35719999999999996,0.17450000000000002,0.155,0.04466666666666667,I need an easier quesiton
0.22733333333333333,0.3768000000000001,0.16749999999999998,0.134,0.04466666666666666,I need an easier quesiton
0.246,0.3544,0.1735,0.133,0.046,I need an easier quesiton
0.25533333333333336,0.376,0.186,0.143,0.04066666666666666,I need an easier quesiton
0.2653333333333333,0.38319999999999993,0.16749999999999998,0.158,0.051333333333333335,I need an easier quesiton
0.18466666666666665,0.3544,0.193,0.179,0.05733333333333333,I need an easier quesiton
0.15133333333333335,0.37479999999999997,0.15899999999999997,0.213,0.08333333333333333,I need an easier quesiton
0.17266666666666666,0.38159999999999994,0.1565,0.193,0.07600000000000001,I need an easier quesiton
0.16066666666666668,0.412,0.157,0.22400000000000003,0.05866666666666666,I need an easier quesiton
0.16933333333333334,0.3832,0.1745,0.188,0.04533333333333333,I need an easier quesiton
0.18866666666666668,0.37920000000000004,0.16899999999999998,0.193,0.060000000000000005,I need an easier quesiton
0.22199999999999998,0.38199999999999995,0.16199999999999998,0.184,0.05333333333333334,I need an easier quesiton
0.218,0.3876,0.16899999999999998,0.189,0.050666666666666665,I need an easier quesiton
0.21466666666666667,0.3836,0.1805,0.163,0.035333333333333335,I need an easier quesiton
0.24533333333333332,0.37599999999999995,0.17350000000000002,0.195,0.068,I need an easier quesiton
0.214,0.38160000000000005,0.15150000000000002,0.192,0.05733333333333333,I need an easier quesiton
0.19266666666666668,0.3936,0.16699999999999998,0.17099999999999999,0.062000000000000006,I need an easier quesiton
0.174,0.39759999999999995,0.1785,0.179,0.068,I need an easier quesiton
0.18200000000000002,0.4232,0.182,0.176,0.07133333333333332,I need an easier quesiton
0.15266666666666667,0.41200000000000003,0.183,0.172,0.07133333333333333,I need an easier quesiton
0.16800000000000004,0.37920000000000004,0.22199999999999998,0.215,0.05266666666666667,I need an easier quesiton
0.25733333333333336,0.3791999999999999,0.22800000000000004,0.198,0.058,I need an easier quesiton
0.17066666666666666,0.1644,0.025500000000000002,0.009,0.2753333333333333,I don't need anything right now
0.17866666666666667,0.154,0.013000000000000001,0.0,0.258,I don't need anything right now
0.21133333333333332,0.1672,0.0195,0.017,0.25666666666666665,I don't need anything right now
0.17733333333333334,0.15239999999999998,0.027500000000000004,0.005,0.2633333333333333,I don't need anything right now
0.182,0.15600000000000003,0.032,0.015,0.25133333333333335,I don't need anything right now
0.164,0.1696,0.028500000000000004,0.026000000000000002,0.2686666666666666,I don't need anything right now
0.16666666666666666,0.1564,0.0395,0.016,0.26799999999999996,I don't need anything right now
0.186,0.1588,0.0395,0.020999999999999998,0.25400000000000006,I don't need anything right now
0.16133333333333333,0.16839999999999997,0.038,0.013000000000000001,0.24733333333333332,I don't need anything right now
0.18866666666666668,0.17,0.038,0.0,0.26666666666666666,I don't need anything right now
0.2033333333333333,0.1644,0.0245,0.017,0.242,I don't need anything right now
0.18266666666666664,0.1404,0.020999999999999998,0.013000000000000001,0.22866666666666668,I don't need anything right now
0.158,0.18400000000000002,0.024,0.02,0.26799999999999996,I don't need anything right now
0.13333333333333333,0.1604,0.03,0.037,0.262,I don't need anything right now
0.1406666666666667,0.17560000000000003,0.024,0.05600000000000001,0.28,I don't need anything right now
0.13733333333333334,0.1832,0.009,0.03,0.25400000000000006,I don't need anything right now
0.10400000000000001,0.1512,0.0185,0.067,0.23,I don't need anything right now
0.13,0.15,0.0205,0.034999999999999996,0.23066666666666666,I don't need anything right now
0.15,0.1472,0.028500000000000004,0.07,0.23333333333333334,I don't need anything right now
0.06266666666666666,0.1324,0.0475,0.088,0.202,I don't need anything right now
0.11133333333333334,0.07680000000000001,0.053500000000000006,0.047,0.16133333333333333,I don't need anything right now
0.09666666666666668,0.04279999999999999,0.051500000000000004,0.045,0.12533333333333332,I don't need anything right now
0.15866666666666665,0.0736,0.054000000000000006,0.121,0.08000000000000002,I don't need anything right now
0.13799999999999998,0.1048,0.0505,0.11600000000000002,0.09000000000000001,I don't need anything right now
0.10533333333333333,0.06200000000000001,0.05600000000000001,0.137,0.14666666666666667,I don't need anything right now
0.16599999999999998,0.08439999999999999,0.062,0.11100000000000002,0.1,I don't need anything right now
0.19733333333333333,0.0848,0.0645,0.125,0.07266666666666666,I don't need anything right now
0.13,0.0672,0.053500000000000006,0.144,0.12066666666666667,I don't need anything right now
0.12400000000000001,0.09,0.0635,0.154,0.12866666666666665,I don't need anything right now
0.17866666666666667,0.1036,0.0715,0.151,0.10533333333333333,I don't need anything right now
0.168,0.0796,0.073,0.15,0.09866666666666667,I don't need anything right now
0.11,0.0372,0.051000000000000004,0.12599999999999997,0.11066666666666666,I don't need anything right now
0.14866666666666667,0.0736,0.0625,0.134,0.059333333333333335,I don't need anything right now
0.21466666666666664,0.0812,0.061,0.176,0.07666666666666667,I don't need anything right now
0.21733333333333335,0.09,0.06949999999999999,0.14700000000000002,0.10066666666666667,I don't need anything right now
0.16666666666666669,0.12319999999999999,0.06799999999999999,0.20600000000000002,0.10600000000000001,I don't need anything right now
0.18866666666666668,0.10479999999999999,0.0405,0.221,0.10066666666666667,I don't need anything right now
0.168,0.1544,0.091,0.217,0.06533333333333333,I don't need anything right now
0.19866666666666666,0.126,0.078,0.129,0.037333333333333336,I don't need anything right now
0.20866666666666667,0.14799999999999996,0.088,0.131,0.12066666666666667,I don't need anything right now
0.22266666666666665,0.1476,0.073,0.09,0.18266666666666667,I don't need anything right now
0.19133333333333333,0.1504,0.058499999999999996,0.098,0.18333333333333332,I don't need anything right now
0.19866666666666666,0.14400000000000002,0.046,0.067,0.19933333333333333,I don't need anything right now
0.19,0.1604,0.031,0.065,0.20199999999999999,I don't need anything right now
0.18266666666666664,0.1888,0.0305,0.062,0.21333333333333335,I don't need anything right now
0.17466666666666666,0.16879999999999998,0.042,0.05700000000000001,0.2313333333333333,I don't need anything right now
0.1673333333333333,0.18359999999999999,0.043500000000000004,0.05,0.22133333333333335,I don't need anything right now
0.19066666666666668,0.1636,0.04,0.030000000000000006,0.23600000000000002,I don't need anything right now
0.23399999999999999,0.1912,0.07450000000000001,0.07100000000000001,0.21333333333333335,I don't need anything right now
0.12933333333333333,0.18560000000000001,0.0395,0.053000000000000005,0.232,I don't need anything right now
0.13399999999999998,0.1588,0.029000000000000005,0.046,0.21600000000000003,I don't need anything right now
0.09466666666666666,0.1592,0.025,0.047,0.258,I don't need anything right now
0.14866666666666667,0.1936,0.0235,0.079,0.2406666666666667,I don't need anything right now
